
('145428911',  '7720G3002102',  '4401466',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '',  '',  '',  '  ',  '1AVN-1002211947',  '',  FALSE,  ''),
('145432847',  'T262G7001101 Amendment A',  '11',  'SQUIB CONNECTION CABLE',  '',  'GSERD 6971',  '94765068',  '',  '  ',  '1AVN-1002211241',  '',  FALSE,  ''),
('145432847',  'T262G7001101 Amendment A',  '6',  'SQUIB CONNECTION CABLE',  '',  'GSERD 6971',  '94765068',  '',  ' A-1 B ',  '1AVN-1002211634',  '',  FALSE,  ''),
('145441174',  'T322G30T0003',  'N/A',  'BUSHING INSTALL/REMOVAL TOOL',  '',  '7241',  '94765068',  '',  '  ',  '1AVN-1930',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Bush Install Removal.JPG'),
('145441174',  'T322G30T0003',  'N/A',  'BUSHING INSTALL/REMOVAL TOOL',  '',  '7241',  '94765068',  '',  '  ',  '1AVN-1002212088',  '',  FALSE,  ''),
('145441174',  'T322G30T0003',  'N/A',  'BUSHING INSTALL/REMOVAL TOOL',  '',  '7241',  '94765068',  '',  '  ',  '1AVN-1002212089',  '',  FALSE,  ''),
('145441174',  'T322G30T0003',  'GSERD 7241',  'BUSHING INSTALL/REMOVAL TOOL',  '',  'GSERD 7241',  '94765070',  '',  '  ',  '1AVN-1002212212',  '',  FALSE,  ''),
('145453185',  '703A97681100',  '830598',  'BORESIGHT COMPUTER',  '',  'GSERD 6379',  '',  '',  'WFD 22533 FOR MISSING ADAPTOR FROM KIT ORDERED. 5/9/18 AT HORMONISATION KIT SN:830598 ',  '104653952',  '1AVN-1002211189',  FALSE,  ''),
('145453185',  '703A97681100',  '830599',  'BORESIGHT COMPUTER',  '',  'GSERD 6379',  '',  '',  '  ',  '104182952',  '1002211954',  FALSE,  ''),
('145455624',  'T321G30T0001',  '45207-2',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211391',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT021',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211392',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT019',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211393',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT018',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211394',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT020',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211395',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'AM039',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211396',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '45207-3',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211397',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT016',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211398',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '45207-5',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211399',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '45207-4',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211400',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'JT024',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211401',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'AM049',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211402',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  'AM040',  'RESTRAINER COLLAR',  '',  'GSERD 7101',  '94765068',  '',  '  ',  '1AVN-1002211403',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-5',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212859',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-11',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212860',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-7',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212861',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-8',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212862',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-13',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212863',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-15',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212864',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-18',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212865',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-12',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212866',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-17',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212867',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-2',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212868',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-6',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212869',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-10',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212870',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-3',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212871',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-14',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212872',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-4',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212873',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-9',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1002212874',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-16',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1002212875',  '',  FALSE,  ''),
('145455624',  'T321G30T0001',  '79888-1',  'RESTRAINER COLLAR',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212986',  '',  FALSE,  ''),
('145455631',  'MDC99222BO',  '',  'AIRCRAFT WHEEL CHOCKS (UOI), EA',  '',  '',  'CLASS X',  '',  '  NOTE: ITEM MUST BE ISSUED AS EACH  AS PER 100 SCREEN IN MILIS .',  '1AVN-1002211647',  '',  FALSE,  ''),
('145457094',  'T321G7001101',  '7',  'FLIGHT GROUND SWITCH TESTER',  '',  'GSERD 7107',  '94765068',  '',  '  ',  '100021998',  '',  FALSE,  ''),
('145457148',  '2013/001.NOM1',  '42',  'COLLIMATOR INFRARED',  '',  'GSERD 6196',  'NOT ON MILIS',  '',  '  NEEDS SQ018 TO BRING ON SN / QTYEMAILED SGT BUNT TO BRING ONTO MILIS 23/1/19 AT',  '1AVN-1002212699',  '',  FALSE,  ''),
('145457242',  '2060/100.NOM1',  '23',  'NAVIGATION EQUIP BORESIGHT TOOLS',  '',  'GSERD 7323',  '94765068',  '',  ' HARMONISATION KIT SN:830598 ALTERNATE NSN: 14-545-6191',  '1AVN-1002211201',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\145457242.jpg'),
('145457242',  '2060/100.INT1.B',  '5',  'NAVIGATION EQUIP BORESIGHT TOOLS',  '',  '',  'NOT ON MILIS',  '',  'CAL BEFORE USE  EMAILED SGT BUNT TO BRING ONTO MILIS.',  '1AVN-1002211292',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\145457242.jpg'),
('145457242',  '2060/100.NOM1',  '11',  'NAVIGATION EQUIP BORESIGHT TOOLS',  '',  'GSERD 7323',  '94765068',  '',  '  ALTERNATE NSN: 14-545-6191',  '1002211943',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\145457242.jpg'),
('145457242',  '2060/100.NOM1',  '8',  'NAVIGATION EQUIP BORESIGHT TOOLS',  '',  'GSERD 7323',  '94765068',  '',  '  ALTERNATE NSN: 14-545-6191',  '1AVN-1002211961',  '',  FALSE,  ''),
('145457242',  '2060/100.NOM1',  '7',  'NAVIGATION EQUIP BORESIGHT TOOLS',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212855',  '',  FALSE,  ''),
('145457242',  '2060/100.NOM1',  '25',  'NAVIGATION EQUIP BORESIGHT TOOL',  '',  'GSERD 7323',  '94765068',  '',  '  ',  '1AVN-1002213226',  '',  FALSE,  ''),
('145458510',  'KTIGRE RID 9701 A',  '5000127',  'ENDOSCOPE ACCESSORIES KIT',  '',  'GSERD 6000',  '94765068',  '',  '  ',  '1AVN-1002212982',  '',  FALSE,  ''),
('145458510',  'KTIGRE RID 9701 A',  '830578',  'ENDOSCOPE ACCESSORIES KIT',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212983',  '',  FALSE,  ''),
('145458510',  'KTIGRE RID 9701 A',  '830569',  'ENDOSCOPE ACCESSORIES KIT',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212984',  '',  FALSE,  ''),
('145458510',  'KTIGRE RID 9701 A',  'KIT 1',  'ENDOSCOPE ACCESSORIES KIT',  '',  '',  '94765068',  '',  'COND REPORT 089-19 RELEASEDWFD ORDER 27854 FOR KIT 09/08/2019 AT U/S TAG #60 TS RSG 039-19 FOR CAT CHANGE TO AIRBUS 09/08/2019 AT TOOLSTORE OFFICE ',  '1AVN-1002212985',  '',  FALSE,  ''),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '',  '94765068',  '',  '  ',  '1AVN-1931',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Lock Pin Wrench.JPG'),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '7243',  '94765068',  '',  '  ',  '1AVN-1002212307',  '',  FALSE,  ''),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '7243',  '94765068',  '',  '  ',  '1AVN-1002212308',  '',  FALSE,  ''),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '7243',  '94765068',  '',  '  ',  '1AVN-1002212309',  '',  FALSE,  ''),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '7243',  '94765068',  '',  '  ',  '1AVN-1002212310',  '',  FALSE,  ''),
('145460306',  'T322G30T0004',  'N/A',  'Locking Pin Wrench',  '',  '7243',  '94765068',  '',  '  ',  '1AVN-1002212311',  '',  FALSE,  ''),
('145463464',  'T321G30T0002',  'N/A',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765036',  '',  '  ',  '1AVN-1002211226',  '',  FALSE,  ''),
('145463464',  'T321G30T0002',  '',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765103',  '',  '  ',  '1AVN-1002211327',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\145463464.JPG'),
('145463464',  'T321G30T0002',  'N/A',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765068',  '',  '  ',  '1AVN-1002212304',  '',  FALSE,  ''),
('145463464',  'T321G30T0002',  'N/A',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765036',  '',  '  ',  '1AVN-1002212585',  '',  FALSE,  ''),
('145463464',  'T321G30T0002',  'N/A',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765103',  '',  '  ',  '1AVN-1002212586',  '',  FALSE,  ''),
('145463464',  'T321G30T0002',  'N/A',  'WHEEL NUT WRENCH',  '',  'GSERD 7105',  '94765070',  '',  '  ',  '1AVN-1002212587',  '',  FALSE,  ''),
('145478889',  'T632G1001102',  '830617',  'MGB BASE ASSEMBLY',  '',  'GSERD 7811',  '94765068',  '',  '  Item X Class due to $ value kept on SCA 068',  '1002211371',  '',  FALSE,  ''),
('145478889',  'T632G1001102',  '5000129',  'MGB BASE ASSEMBLY',  '',  'GSERD 7811',  '94765068',  '',  '  Item X Class due to $ value kept on SCA 068',  '1AVN-1002212545',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  'N/A',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211943',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '4401432',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211944',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '830560',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211945',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '830558',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211946',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '830561',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211969',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '830570',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002211970',  '',  FALSE,  ''),
('145478911',  'T720G3002102',  '4401466',  'ENGINE REMOVABLE SUPPORT PLATES',  '',  '8789',  '94765068',  '',  '  ',  '1AVN-1002212253',  '',  FALSE,  ''),
('145479096',  'T322G30T0001',  'N/A',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  '7234',  '94765068',  '',  '  ',  '1AVN-1929',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Axle Nut Notched.JPG'),
('145479096',  'T322G30T0001',  '830083',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  'GSERD 7234',  '94765036',  '',  '  ',  '1AVN-1002211228',  '',  FALSE,  ''),
('145479096',  'T322G30T0001',  '',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  'GSERD 7234',  '94765103',  '',  '  ',  '1AVN-1002211329',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\145479096.JPG'),
('145479096',  'T322G30T0001',  'N/A',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  '7234',  '94765068',  '',  '  ',  '1AVN-1002212305',  '',  FALSE,  ''),
('145479096',  'T322G30T0001',  'N/A',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  'GSERD 7234',  '94765102',  '',  '  ',  '1AVN-1002212588',  '',  FALSE,  ''),
('145479096',  'T322G30T0001',  'N/A',  'AXLE NUT NOTCHED AND LOCK WRENCH',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212935',  '',  FALSE,  ''),
('145481462',  '10685576000',  '11',  'GUN BORESIGHT TOOL',  '',  'GSERD 9230',  '94765068',  '',  '  To stay in F-6A no room to move AT',  '1002211163',  '',  FALSE,  ''),
('145481462',  '10685576000',  '8',  'GUN BORESIGHT TOOL',  '',  '',  '94765068',  '',  '  ',  '1002211181',  '',  FALSE,  ''),
('145481462',  '10685576000',  '7',  'GUN BORESIGHT TOOL',  '',  'GSERD 9230',  '94765068',  '',  '  ',  '1002211355',  '',  FALSE,  ''),
('145481462',  '10685576000',  '6',  'GUN BORESIGHT TOOL',  '',  'GSERD 9230',  '94765068',  '',  '  ',  '1002211356',  '',  FALSE,  ''),
('145481462',  '10685576000',  '10',  'GUN BORESIGHT TOOL',  '',  'GSERD 9230',  '94765068',  '',  '  ',  '1012211372',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1924',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Blu Antenna Mast.JPG'),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212275',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212276',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212277',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212278',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212279',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212280',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212281',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212282',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212283',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212284',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212285',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212286',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212287',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212288',  '',  FALSE,  ''),
('145487948',  'T231G5101102',  'N/A',  'Blu Antenna Mast Protection',  '',  '6710',  '94765068',  '',  '  ',  '1AVN-1002212289',  '',  FALSE,  ''),
('145487992',  'T212G30T0001',  'N/A',  'SEAL POSITIONING TOOL',  '',  'GSERD 654',  '94765068',  '',  '  ',  '1AVN-1002211546',  '',  FALSE,  ''),
('145487992',  'T212G30T0001',  'N/A',  'SEAL POSITIONING TOOL',  '',  'GSERD 654',  '94765068',  '',  '  ',  '1AVN-1002211547',  '',  FALSE,  ''),
('145487992',  'T212G30T0001',  'N/A',  'SEAL POSITIONING TOOL',  '',  'GSERD 654',  '94765068',  '',  '  ',  '1AVN-1002212647',  '',  FALSE,  ''),
('145487992',  'T212G30T0001',  'N/A',  'SEAL POSITIONING TOOL',  '',  'GSERD 654',  '94765068',  '',  '  ',  '1AVN-1002212648',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212897',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212898',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212899',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212900',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212901',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212902',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002212903',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212904',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212905',  '',  FALSE,  ''),
('145488025',  'T070G1009101',  '',  'GUIDE ROPE',  '',  'GSERD 6061',  '94765068',  '',  '  ',  '1AVN-1002212906',  '',  FALSE,  ''),
('145488036',  'T653G30T0001',  '',  'SHAFT SEAL EXTRACTION TOOL',  '',  'GSERD 8541',  '94765068',  '',  '  ',  '1AVN-1949',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Shalf seal.JPG'),
('145488036',  'T653G30T0001',  '',  'SHAFT SEAL EXTRACTION TOOL',  '',  'GSERD 8541',  '94765068',  '',  '  ',  '1AVN-1002211784',  '',  FALSE,  ''),
('145488036',  'T653G30T0001',  '',  'SHAFT SEAL EXTRACTION TOOL',  '',  'GSERD 8541',  '94765068',  '',  '  ',  '1AVN-1002211785',  '',  FALSE,  ''),
('145488036',  'T653G30T0001',  '',  'SHAFT SEAL EXTRACTION TOOL',  '',  'GSERD 8541',  '94765068',  '',  '  ',  '1AVN-1002211786',  '',  FALSE,  ''),
('145489469',  'T346G40T0001',  '22',  'SDC DOWNLOADER',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002211451',  '',  FALSE,  ''),
('145502458',  '457-14540-000',  'N/A1',  'SCREWDRIVER ATTACHMENT SOCKET WRENCH',  '',  '8989',  '94765068',  '',  '  ',  '1AVN-1002213033',  '1AVN-1002211756',  FALSE,  ''),
('145502458',  '457-14540-000',  'N/A2',  'SCREWDRIVER ATTACHMENT SOCKET WRENCH',  '',  '8989',  '94765068',  '',  '  ',  '1AVN-1002213036',  '1AVN-1002213035',  FALSE,  ''),
('145502458',  '457-14540-000',  'N/A3',  'SCREWDRIVER ATTACHMENT SOCKET WRENCH',  '',  '8989',  '94765068',  '',  '  ',  '1AVN-1002213039',  '1AVN-1002213038',  FALSE,  ''),
('145502458',  '457-14540-000',  'N/A4',  'SCREWDRIVER ATTACHMENT SOCKET WRENCH',  '',  '8989',  '947650103',  '',  '  ',  '1AVN-1002213042',  '1AVN-1002213041',  FALSE,  ''),
('145502458',  '457-14538-000',  'N/A',  'SCREWDRIVER ATTACHMENT SOCKET WRENCH',  '',  'GSERD 8989',  '94765036',  '',  ' CTK 50/8B ',  '1AVN-1002213196',  '1AVN-1002211755',  FALSE,  ''),
('145511833',  'T636G6001101',  '',  'OIL COOLER BLANK',  '',  'GSERD 8194',  '94765068',  '',  '  ',  '1AVN-1002211481',  '',  FALSE,  ''),
('145511835',  'T947J4001101',  '830599 (10/16),',  'BORESIGHTING EQUIPMENT',  '',  '',  'ACCOUNTABLE ITEM NOT ON SCA',  '',  '  ',  '1AVN-1002212593',  '1002211954',  FALSE,  ''),
('145511836',  'T281J6006101',  '4401174',  'N2 RETURN / AIR VENT',  '',  'GSERD  7035',  '94765068',  '',  '  1 QTY MISSING',  '1AVN-1926',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\N2 Return.JPG'),
('145511836',  'T281J6006101',  '4401175',  'N2 RETURN / AIR VENT',  '',  'GSERD 7035',  '94765068',  '',  '  ',  '1AVN-1002212649',  '',  FALSE,  ''),
('145511836',  'T281J6006101',  '4401176',  'N2 RETURN / AIR VENT',  '',  'GSERD',  '94765068',  '',  '  ',  '1AVN-1002212650',  '',  FALSE,  ''),
('145511836',  'T281J6006101',  '4401177',  'N2 RETURN / AIR VENT',  '',  'GSERD 7035',  '94765068',  '',  '  ',  '1AVN-1002212651',  '',  FALSE,  ''),
('145511836',  'T281J6006101',  'TSS-010/11',  'N2 RETURN / AIR VENT',  '',  'GSERD 7035',  '94765068',  '',  '  ',  '1AVN-1002212652',  '',  FALSE,  ''),
('145511838',  'T632J3014101',  'N/A',  'MGB OIL COOLER OUTPUT SEAL TOOL',  '',  '7878',  '94765068',  '',  '  ',  '1AVN-1002212248',  '',  FALSE,  ''),
('145511838',  'T632J3014101',  'N/A',  'MGB OIL COOLER OUTPUT SEAL TOOL',  '',  '7878',  '94765068',  '',  '  ',  '1AVN-1002212532',  '',  FALSE,  ''),
('145511838',  'T632J3014101',  '830474',  'MGB OIL COOLER OUTPUT SEAL TOOL',  '',  '7878',  '94765068',  '',  '  ',  '1AVN-1002212533',  '',  FALSE,  ''),
('145511838',  'T632J3014101',  'N/A',  'MGB OIL COOLER OUTPUT SEAL TOOL',  '',  '7878',  '94765068',  '',  '  ',  '1AVN-1002212534',  '',  FALSE,  ''),
('145511839',  'T652J1102101',  'N/A',  'TGB BASE STAND',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002211098',  '',  FALSE,  ''),
('145511839',  'T652J1102101',  'N/A',  'TGB BASE STAND',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002211491',  '',  FALSE,  ''),
('145511839',  'T652J1102101',  'N/A',  'TGB BASE STAND',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002211492',  '',  FALSE,  ''),
('145511839',  'T652J1102101',  'N/A',  'TGB BASE STAND',  '',  '',  '94765068',  '',  '  ',  '1AVN-1002211493',  '',  FALSE,  ''),
('145511840',  'T281J6007101',  '830369',  'BLANKING KIT FOR AUXILIARY TANK',  '',  'GSERD 7056',  '94765062',  '',  '  All Qtys to be transferred to 0094765062',  '1AVN-1002212106',  '',  FALSE,  ''),
('145511843',  'T631J3001101',  '830289',  'CARDAN COUPLING HINGE EXTRACTOR',  '',  '7750',  '94765068',  '',  '  ',  '1AVN-1934',  '',  FALSE,  '\\applicationdata\applicationdata\DATA\WFD\Pictures\1 Avn Regt\Cardan Coupling.JPG'),
('145511843',  'T631J3001101',  '830290',  'CARDAN COUPLING HINGE EXTRACTOR',  '',  '7750',  '94765068',  '',  '  ',  '1AVN-1002212328',  '',  FALSE,  ''),
('145511843',  'T631J3001101',  '4401182',  'CARDAN COUPLING HINGE EXTRACTOR',  '',  '7750',  '94765068',  '',  '  ',  '1AVN-1002212333',  '',  FALSE,  ''),
('145511843',  'T631J3001101',  '5000074',  'CARDAN COUPLING HINGE EXTRACTOR',  '',  '7750',  '94765068',  '',  '  ',  '1AVN-1002212334',  '',  FALSE,  ''),
('145511843',  'T631J3001101',  'N/A',  'CARDAN COUPLING HINGE EXTRACTOR',  '',  '7750',  '94765068',  '',  '  ',  '1AVN-1002212335',  '',  FALSE,  ''),
